transaction_id,date,product_name,category,unit_price,quantity,total_revenue,store,stock_level,day_of_week,month,is_weekend,product_trend
TXN011177,2024-10-07,Vitamin C Serum,Beauty,46.09,1,46.09,Downtown Flagship,183,Monday,2024-10,False,hot
TXN011178,2024-10-07,Vitamin C Serum,Beauty,45.25,1,45.25,Mall Central,182,Monday,2024-10,False,hot
TXN011179,2024-10-07,Vitamin C Serum,Beauty,47.15,1,47.15,Mall Central,181,Monday,2024-10,False,hot
TXN011180,2024-10-07,Vitamin C Serum,Beauty,43.67,1,43.67,Downtown Flagship,180,Monday,2024-10,False,hot
TXN011181,2024-10-07,Hair Dryer Professional,Beauty,127.07,1,127.07,Mall Central,173,Monday,2024-10,False,growing
TXN011182,2024-10-07,Hair Dryer Professional,Beauty,132.19,1,132.19,Mall Central,172,Monday,2024-10,False,growing
TXN011183,2024-10-07,Hair Dryer Professional,Beauty,130.99,1,130.99,Airport Express,171,Monday,2024-10,False,growing
TXN011184,2024-10-07,Hair Dryer Professional,Beauty,124.01,1,124.01,Mall Central,170,Monday,2024-10,False,growing
TXN011185,2024-10-07,Hair Dryer Professional,Beauty,134.92,1,134.92,Suburban Plaza,169,Monday,2024-10,False,growing
TXN011186,2024-10-07,Moisturizer Daily SPF,Beauty,38.38,2,76.77,Mall Central,203,Monday,2024-10,False,growing
TXN011187,2024-10-07,Moisturizer Daily SPF,Beauty,37.02,3,111.07,Mall Central,200,Monday,2024-10,False,growing
TXN011188,2024-10-07,Moisturizer Daily SPF,Beauty,37.92,1,37.92,Suburban Plaza,199,Monday,2024-10,False,growing
TXN011189,2024-10-07,Moisturizer Daily SPF,Beauty,37.0,1,37.0,Mall Central,198,Monday,2024-10,False,growing
TXN011190,2024-10-07,Perfume Signature 50ml,Beauty,83.08,1,83.08,Downtown Flagship,192,Monday,2024-10,False,stable
TXN011191,2024-10-07,Perfume Signature 50ml,Beauty,88.42,1,88.42,Mall Central,191,Monday,2024-10,False,stable
TXN011192,2024-10-07,Perfume Signature 50ml,Beauty,86.03,3,258.08,Downtown Flagship,188,Monday,2024-10,False,stable
TXN011193,2024-10-07,Perfume Signature 50ml,Beauty,70.12,2,140.23,Outlet Store,186,Monday,2024-10,False,stable
TXN011194,2024-10-07,Perfume Signature 50ml,Beauty,85.79,1,85.79,Mall Central,185,Monday,2024-10,False,stable
TXN011195,2024-10-07,Perfume Signature 50ml,Beauty,82.63,2,165.26,Suburban Plaza,183,Monday,2024-10,False,stable
TXN011196,2024-10-07,Makeup Brush Set,Beauty,56.53,1,56.53,Airport Express,214,Monday,2024-10,False,stable
TXN011197,2024-10-07,Makeup Brush Set,Beauty,38.6,1,38.6,Outlet Store,213,Monday,2024-10,False,stable
TXN011198,2024-10-07,Face Mask Hydrating,Beauty,27.83,2,55.65,Mall Central,169,Monday,2024-10,False,hot
TXN011199,2024-10-07,Face Mask Hydrating,Beauty,27.4,1,27.4,Mall Central,168,Monday,2024-10,False,hot
TXN011200,2024-10-07,Face Mask Hydrating,Beauty,28.2,1,28.2,Mall Central,167,Monday,2024-10,False,hot
TXN011201,2024-10-07,Face Mask Hydrating,Beauty,27.41,3,82.24,Mall Central,164,Monday,2024-10,False,hot
TXN011202,2024-10-07,Face Mask Hydrating,Beauty,29.04,2,58.07,Downtown Flagship,162,Monday,2024-10,False,hot
TXN011203,2024-10-07,Face Mask Hydrating,Beauty,28.31,1,28.31,Downtown Flagship,161,Monday,2024-10,False,hot
TXN011204,2024-10-07,Face Mask Hydrating,Beauty,26.75,3,80.26,Downtown Flagship,158,Monday,2024-10,False,hot
TXN011205,2024-10-07,Face Mask Hydrating,Beauty,20.59,1,20.59,Outlet Store,157,Monday,2024-10,False,hot
TXN011206,2024-10-07,Curling Iron Ceramic,Beauty,74.01,3,222.04,Airport Express,212,Monday,2024-10,False,stable
TXN011207,2024-10-07,Curling Iron Ceramic,Beauty,62.7,1,62.7,Outlet Store,211,Monday,2024-10,False,stable
TXN011208,2024-10-07,Curling Iron Ceramic,Beauty,75.53,1,75.53,Suburban Plaza,210,Monday,2024-10,False,stable
TXN011209,2024-10-07,Curling Iron Ceramic,Beauty,54.59,1,54.59,Outlet Store,209,Monday,2024-10,False,stable
TXN011210,2024-10-07,Nail Polish Set,Beauty,32.08,3,96.24,Suburban Plaza,197,Monday,2024-10,False,stable
TXN011211,2024-10-07,Nail Polish Set,Beauty,31.44,2,62.88,Suburban Plaza,195,Monday,2024-10,False,stable
TXN011212,2024-10-07,Electric Shaver,Beauty,91.48,1,91.48,Suburban Plaza,255,Monday,2024-10,False,stable
TXN011213,2024-10-07,Yoga Mat Premium,Sports,43.86,3,131.59,Mall Central,216,Monday,2024-10,False,growing
TXN011214,2024-10-07,Dumbbell Set Adjustable,Sports,201.81,1,201.81,Mall Central,206,Monday,2024-10,False,stable
TXN011215,2024-10-07,Dumbbell Set Adjustable,Sports,197.75,1,197.75,Suburban Plaza,205,Monday,2024-10,False,stable
TXN011216,2024-10-07,Fitness Tracker Band,Sports,79.0,1,79.0,Mall Central,206,Monday,2024-10,False,growing
TXN011217,2024-10-07,Resistance Bands Set,Sports,28.87,1,28.87,Suburban Plaza,179,Monday,2024-10,False,hot
TXN011218,2024-10-07,Water Bottle Insulated,Sports,26.02,2,52.04,Outlet Store,240,Monday,2024-10,False,stable
TXN011219,2024-10-07,Water Bottle Insulated,Sports,33.59,1,33.59,Suburban Plaza,239,Monday,2024-10,False,stable
TXN011220,2024-10-07,Water Bottle Insulated,Sports,30.85,1,30.85,Suburban Plaza,238,Monday,2024-10,False,stable
TXN011221,2024-10-07,Jump Rope Speed,Sports,14.57,3,43.71,Outlet Store,231,Monday,2024-10,False,stable
TXN011222,2024-10-07,Jump Rope Speed,Sports,14.45,2,28.91,Outlet Store,229,Monday,2024-10,False,stable
TXN011223,2024-10-07,Jump Rope Speed,Sports,17.52,1,17.52,Downtown Flagship,228,Monday,2024-10,False,stable
TXN011224,2024-10-07,Jump Rope Speed,Sports,17.83,3,53.49,Downtown Flagship,225,Monday,2024-10,False,stable
TXN011225,2024-10-07,Jump Rope Speed,Sports,17.72,1,17.72,Downtown Flagship,224,Monday,2024-10,False,stable
TXN011226,2024-10-07,Jump Rope Speed,Sports,18.22,1,18.22,Mall Central,223,Monday,2024-10,False,stable
TXN011227,2024-10-07,Gym Bag Duffle,Sports,52.92,1,52.92,Airport Express,199,Monday,2024-10,False,stable
TXN011228,2024-10-07,Gym Bag Duffle,Sports,55.46,1,55.46,Mall Central,198,Monday,2024-10,False,stable
TXN011229,2024-10-07,Gym Bag Duffle,Sports,57.45,4,229.8,Airport Express,194,Monday,2024-10,False,stable
TXN011230,2024-10-07,Protein Shaker Bottle,Sports,15.08,2,30.16,Mall Central,180,Monday,2024-10,False,stable
TXN011231,2024-10-07,Protein Shaker Bottle,Sports,15.52,1,15.52,Airport Express,179,Monday,2024-10,False,stable
TXN011232,2024-10-08,Wireless Earbuds Pro,Electronics,150.78,1,150.78,Mall Central,168,Tuesday,2024-10,False,hot
TXN011233,2024-10-08,Wireless Earbuds Pro,Electronics,152.59,2,305.17,Mall Central,166,Tuesday,2024-10,False,hot
TXN011234,2024-10-08,Wireless Earbuds Pro,Electronics,122.12,1,122.12,Outlet Store,165,Tuesday,2024-10,False,hot
TXN011235,2024-10-08,Wireless Earbuds Pro,Electronics,147.74,1,147.74,Airport Express,164,Tuesday,2024-10,False,hot
TXN011236,2024-10-08,Wireless Earbuds Pro,Electronics,149.52,2,299.03,Downtown Flagship,162,Tuesday,2024-10,False,hot
TXN011237,2024-10-08,Wireless Earbuds Pro,Electronics,149.79,1,149.79,Downtown Flagship,161,Tuesday,2024-10,False,hot
TXN011238,2024-10-08,Wireless Earbuds Pro,Electronics,144.28,2,288.56,Airport Express,159,Tuesday,2024-10,False,hot
TXN011239,2024-10-08,Wireless Earbuds Pro,Electronics,146.52,1,146.52,Airport Express,158,Tuesday,2024-10,False,hot
TXN011240,2024-10-08,Smart Watch Series X,Electronics,300.7,3,902.09,Mall Central,229,Tuesday,2024-10,False,growing
TXN011241,2024-10-08,Smart Watch Series X,Electronics,312.77,1,312.77,Downtown Flagship,228,Tuesday,2024-10,False,growing
TXN011242,2024-10-08,4K Webcam,Electronics,85.47,1,85.47,Downtown Flagship,257,Tuesday,2024-10,False,stable
TXN011243,2024-10-08,4K Webcam,Electronics,88.34,3,265.03,Downtown Flagship,254,Tuesday,2024-10,False,stable
TXN011244,2024-10-08,4K Webcam,Electronics,93.07,1,93.07,Downtown Flagship,253,Tuesday,2024-10,False,stable
TXN011245,2024-10-08,4K Webcam,Electronics,88.18,1,88.18,Mall Central,252,Tuesday,2024-10,False,stable
TXN011246,2024-10-08,Portable Charger 20K,Electronics,37.31,1,37.31,Outlet Store,218,Tuesday,2024-10,False,stable
TXN011247,2024-10-08,Portable Charger 20K,Electronics,46.93,2,93.86,Airport Express,216,Tuesday,2024-10,False,stable
TXN011248,2024-10-08,Portable Charger 20K,Electronics,45.16,1,45.16,Mall Central,215,Tuesday,2024-10,False,stable
TXN011249,2024-10-08,Portable Charger 20K,Electronics,42.96,2,85.91,Mall Central,213,Tuesday,2024-10,False,stable
TXN011250,2024-10-08,Portable Charger 20K,Electronics,47.23,1,47.23,Mall Central,212,Tuesday,2024-10,False,stable
TXN011251,2024-10-08,Portable Charger 20K,Electronics,46.28,1,46.28,Mall Central,211,Tuesday,2024-10,False,stable
TXN011252,2024-10-08,Portable Charger 20K,Electronics,44.22,2,88.44,Airport Express,209,Tuesday,2024-10,False,stable
TXN011253,2024-10-08,Portable Charger 20K,Electronics,47.0,1,47.0,Downtown Flagship,208,Tuesday,2024-10,False,stable
TXN011254,2024-10-08,Bluetooth Speaker Mini,Electronics,82.16,1,82.16,Suburban Plaza,233,Tuesday,2024-10,False,stable
TXN011255,2024-10-08,Bluetooth Speaker Mini,Electronics,77.37,4,309.48,Downtown Flagship,229,Tuesday,2024-10,False,stable
TXN011256,2024-10-08,USB-C Hub Pro,Electronics,66.97,2,133.94,Downtown Flagship,212,Tuesday,2024-10,False,growing
TXN011257,2024-10-08,Noise Canceling Headphones,Electronics,249.05,2,498.11,Mall Central,202,Tuesday,2024-10,False,hot
TXN011258,2024-10-08,Noise Canceling Headphones,Electronics,259.26,2,518.51,Downtown Flagship,200,Tuesday,2024-10,False,hot
TXN011259,2024-10-08,Tablet Stand Adjustable,Electronics,33.78,1,33.78,Airport Express,248,Tuesday,2024-10,False,declining
TXN011260,2024-10-08,Wireless Mouse Ergonomic,Electronics,56.56,2,113.13,Mall Central,244,Tuesday,2024-10,False,stable
TXN011261,2024-10-08,LED Desk Lamp Smart,Electronics,71.41,1,71.41,Suburban Plaza,199,Tuesday,2024-10,False,growing
TXN011262,2024-10-08,Premium Cotton T-Shirt,Clothing,33.46,1,33.46,Airport Express,190,Tuesday,2024-10,False,stable
TXN011263,2024-10-08,Premium Cotton T-Shirt,Clothing,35.92,3,107.76,Mall Central,187,Tuesday,2024-10,False,stable
TXN011264,2024-10-08,Premium Cotton T-Shirt,Clothing,34.58,1,34.58,Suburban Plaza,186,Tuesday,2024-10,False,stable
TXN011265,2024-10-08,Premium Cotton T-Shirt,Clothing,35.93,1,35.93,Mall Central,185,Tuesday,2024-10,False,stable
TXN011266,2024-10-08,Premium Cotton T-Shirt,Clothing,35.47,1,35.47,Airport Express,184,Tuesday,2024-10,False,stable
TXN011267,2024-10-08,Premium Cotton T-Shirt,Clothing,33.56,4,134.25,Suburban Plaza,180,Tuesday,2024-10,False,stable
TXN011268,2024-10-08,Slim Fit Jeans,Clothing,76.23,1,76.23,Downtown Flagship,246,Tuesday,2024-10,False,stable
TXN011269,2024-10-08,Slim Fit Jeans,Clothing,77.79,1,77.79,Mall Central,245,Tuesday,2024-10,False,stable
TXN011270,2024-10-08,Slim Fit Jeans,Clothing,71.5,1,71.5,Mall Central,244,Tuesday,2024-10,False,stable
TXN011271,2024-10-08,Winter Jacket Insulated,Clothing,182.01,1,182.01,Suburban Plaza,227,Tuesday,2024-10,False,seasonal
TXN011272,2024-10-08,Winter Jacket Insulated,Clothing,196.41,1,196.41,Mall Central,226,Tuesday,2024-10,False,seasonal
TXN011273,2024-10-08,Winter Jacket Insulated,Clothing,191.85,1,191.85,Suburban Plaza,225,Tuesday,2024-10,False,seasonal
TXN011274,2024-10-08,Winter Jacket Insulated,Clothing,191.34,2,382.68,Mall Central,223,Tuesday,2024-10,False,seasonal
TXN011275,2024-10-08,Winter Jacket Insulated,Clothing,193.52,2,387.04,Mall Central,221,Tuesday,2024-10,False,seasonal
TXN011276,2024-10-08,Winter Jacket Insulated,Clothing,189.12,2,378.23,Airport Express,219,Tuesday,2024-10,False,seasonal
TXN011277,2024-10-08,Winter Jacket Insulated,Clothing,194.45,2,388.91,Downtown Flagship,217,Tuesday,2024-10,False,seasonal
TXN011278,2024-10-08,Winter Jacket Insulated,Clothing,187.18,1,187.18,Mall Central,216,Tuesday,2024-10,False,seasonal
TXN011279,2024-10-08,Running Sneakers Pro,Clothing,126.48,3,379.43,Mall Central,252,Tuesday,2024-10,False,growing
TXN011280,2024-10-08,Running Sneakers Pro,Clothing,132.15,1,132.15,Mall Central,251,Tuesday,2024-10,False,growing
TXN011281,2024-10-08,Running Sneakers Pro,Clothing,125.4,1,125.4,Mall Central,250,Tuesday,2024-10,False,growing
TXN011282,2024-10-08,Running Sneakers Pro,Clothing,132.52,2,265.04,Mall Central,248,Tuesday,2024-10,False,growing
TXN011283,2024-10-08,Running Sneakers Pro,Clothing,125.91,2,251.82,Airport Express,246,Tuesday,2024-10,False,growing
TXN011284,2024-10-08,Running Sneakers Pro,Clothing,130.45,3,391.36,Suburban Plaza,243,Tuesday,2024-10,False,growing
TXN011285,2024-10-08,Running Sneakers Pro,Clothing,131.61,1,131.61,Airport Express,242,Tuesday,2024-10,False,growing
TXN011286,2024-10-08,Running Sneakers Pro,Clothing,123.07,1,123.07,Suburban Plaza,241,Tuesday,2024-10,False,growing
TXN011287,2024-10-08,Running Sneakers Pro,Clothing,130.18,1,130.18,Downtown Flagship,240,Tuesday,2024-10,False,growing
TXN011288,2024-10-08,Running Sneakers Pro,Clothing,95.59,1,95.59,Outlet Store,239,Tuesday,2024-10,False,growing
TXN011289,2024-10-08,Casual Hoodie,Clothing,52.92,1,52.92,Outlet Store,238,Tuesday,2024-10,False,stable
TXN011290,2024-10-08,Casual Hoodie,Clothing,65.86,1,65.86,Airport Express,237,Tuesday,2024-10,False,stable
TXN011291,2024-10-08,Casual Hoodie,Clothing,61.82,1,61.82,Airport Express,236,Tuesday,2024-10,False,stable
TXN011292,2024-10-08,Formal Dress Shirt,Clothing,54.66,1,54.66,Suburban Plaza,234,Tuesday,2024-10,False,declining
TXN011293,2024-10-08,Formal Dress Shirt,Clothing,54.71,1,54.71,Suburban Plaza,233,Tuesday,2024-10,False,declining
TXN011294,2024-10-08,Athletic Shorts,Clothing,40.0,4,160.02,Airport Express,230,Tuesday,2024-10,False,stable
TXN011295,2024-10-08,Athletic Shorts,Clothing,39.63,1,39.63,Downtown Flagship,229,Tuesday,2024-10,False,stable
TXN011296,2024-10-08,Wool Sweater Classic,Clothing,92.37,1,92.37,Mall Central,212,Tuesday,2024-10,False,seasonal
TXN011297,2024-10-08,Wool Sweater Classic,Clothing,95.43,3,286.3,Downtown Flagship,209,Tuesday,2024-10,False,seasonal
TXN011298,2024-10-08,Wool Sweater Classic,Clothing,91.97,1,91.97,Mall Central,208,Tuesday,2024-10,False,seasonal
TXN011299,2024-10-08,Wool Sweater Classic,Clothing,93.87,1,93.87,Downtown Flagship,207,Tuesday,2024-10,False,seasonal
TXN011300,2024-10-08,Wool Sweater Classic,Clothing,93.91,3,281.72,Mall Central,204,Tuesday,2024-10,False,seasonal
TXN011301,2024-10-08,Wool Sweater Classic,Clothing,91.31,1,91.31,Downtown Flagship,203,Tuesday,2024-10,False,seasonal
TXN011302,2024-10-08,Canvas Sneakers,Clothing,54.68,1,54.68,Downtown Flagship,206,Tuesday,2024-10,False,stable
TXN011303,2024-10-08,Canvas Sneakers,Clothing,53.2,1,53.2,Suburban Plaza,205,Tuesday,2024-10,False,stable
TXN011304,2024-10-08,Canvas Sneakers,Clothing,57.44,2,114.89,Airport Express,203,Tuesday,2024-10,False,stable
TXN011305,2024-10-08,Baseball Cap Logo,Clothing,22.28,2,44.57,Outlet Store,221,Tuesday,2024-10,False,stable
TXN011306,2024-10-08,Air Fryer Digital 5L,Home & Kitchen,119.66,1,119.66,Suburban Plaza,200,Tuesday,2024-10,False,hot
TXN011307,2024-10-08,Air Fryer Digital 5L,Home & Kitchen,120.39,2,240.78,Suburban Plaza,198,Tuesday,2024-10,False,hot
TXN011308,2024-10-08,Air Fryer Digital 5L,Home & Kitchen,115.81,1,115.81,Mall Central,197,Tuesday,2024-10,False,hot
TXN011309,2024-10-08,Air Fryer Digital 5L,Home & Kitchen,122.26,2,244.52,Downtown Flagship,195,Tuesday,2024-10,False,hot
TXN011310,2024-10-08,Air Fryer Digital 5L,Home & Kitchen,123.69,1,123.69,Downtown Flagship,194,Tuesday,2024-10,False,hot
TXN011311,2024-10-08,Air Fryer Digital 5L,Home & Kitchen,122.89,3,368.67,Downtown Flagship,191,Tuesday,2024-10,False,hot
TXN011312,2024-10-08,Air Fryer Digital 5L,Home & Kitchen,116.05,3,348.16,Mall Central,188,Tuesday,2024-10,False,hot
TXN011313,2024-10-08,Air Fryer Digital 5L,Home & Kitchen,113.49,1,113.49,Downtown Flagship,187,Tuesday,2024-10,False,hot
TXN011314,2024-10-08,Coffee Maker Programmable,Home & Kitchen,88.38,1,88.38,Airport Express,213,Tuesday,2024-10,False,stable
TXN011315,2024-10-08,Coffee Maker Programmable,Home & Kitchen,90.42,1,90.42,Mall Central,212,Tuesday,2024-10,False,stable
TXN011316,2024-10-08,Knife Set Professional,Home & Kitchen,147.72,3,443.16,Downtown Flagship,222,Tuesday,2024-10,False,stable
TXN011317,2024-10-08,Knife Set Professional,Home & Kitchen,147.05,2,294.1,Suburban Plaza,220,Tuesday,2024-10,False,stable
TXN011318,2024-10-08,Non-Stick Pan Set,Home & Kitchen,82.03,1,82.03,Suburban Plaza,261,Tuesday,2024-10,False,stable
TXN011319,2024-10-08,Blender High-Speed,Home & Kitchen,77.58,2,155.16,Outlet Store,199,Tuesday,2024-10,False,stable
TXN011320,2024-10-08,Blender High-Speed,Home & Kitchen,102.25,1,102.25,Downtown Flagship,198,Tuesday,2024-10,False,stable
TXN011321,2024-10-08,Blender High-Speed,Home & Kitchen,102.07,2,204.15,Downtown Flagship,196,Tuesday,2024-10,False,stable
TXN011322,2024-10-08,Instant Pot Multi-Use,Home & Kitchen,130.22,1,130.22,Airport Express,216,Tuesday,2024-10,False,growing
TXN011323,2024-10-08,Instant Pot Multi-Use,Home & Kitchen,96.35,2,192.69,Outlet Store,214,Tuesday,2024-10,False,growing
TXN011324,2024-10-08,Instant Pot Multi-Use,Home & Kitchen,127.93,1,127.93,Downtown Flagship,213,Tuesday,2024-10,False,growing
TXN011325,2024-10-08,Instant Pot Multi-Use,Home & Kitchen,131.06,1,131.06,Suburban Plaza,212,Tuesday,2024-10,False,growing
TXN011326,2024-10-08,Instant Pot Multi-Use,Home & Kitchen,133.45,1,133.45,Downtown Flagship,211,Tuesday,2024-10,False,growing
TXN011327,2024-10-08,Instant Pot Multi-Use,Home & Kitchen,93.6,1,93.6,Outlet Store,210,Tuesday,2024-10,False,growing
TXN011328,2024-10-08,Instant Pot Multi-Use,Home & Kitchen,125.02,1,125.02,Suburban Plaza,209,Tuesday,2024-10,False,growing
TXN011329,2024-10-08,Toaster 4-Slice,Home & Kitchen,54.37,1,54.37,Downtown Flagship,206,Tuesday,2024-10,False,declining
TXN011330,2024-10-08,Food Storage Set,Home & Kitchen,45.99,3,137.97,Downtown Flagship,216,Tuesday,2024-10,False,stable
TXN011331,2024-10-08,Electric Kettle,Home & Kitchen,38.49,1,38.49,Downtown Flagship,214,Tuesday,2024-10,False,stable
TXN011332,2024-10-08,Kitchen Scale Digital,Home & Kitchen,25.19,2,50.38,Mall Central,214,Tuesday,2024-10,False,stable
TXN011333,2024-10-08,Vitamin C Serum,Beauty,35.74,3,107.23,Outlet Store,251,Tuesday,2024-10,False,hot
TXN011334,2024-10-08,Vitamin C Serum,Beauty,44.28,3,132.83,Airport Express,248,Tuesday,2024-10,False,hot
TXN011335,2024-10-08,Vitamin C Serum,Beauty,45.01,3,135.04,Mall Central,245,Tuesday,2024-10,False,hot
TXN011336,2024-10-08,Vitamin C Serum,Beauty,45.66,3,136.99,Downtown Flagship,242,Tuesday,2024-10,False,hot
TXN011337,2024-10-08,Vitamin C Serum,Beauty,42.81,1,42.81,Suburban Plaza,241,Tuesday,2024-10,False,hot
TXN011338,2024-10-08,Vitamin C Serum,Beauty,44.51,1,44.51,Downtown Flagship,240,Tuesday,2024-10,False,hot
TXN011339,2024-10-08,Vitamin C Serum,Beauty,45.74,1,45.74,Downtown Flagship,239,Tuesday,2024-10,False,hot
TXN011340,2024-10-08,Vitamin C Serum,Beauty,45.13,1,45.13,Suburban Plaza,238,Tuesday,2024-10,False,hot
TXN011341,2024-10-08,Hair Dryer Professional,Beauty,124.5,2,249.01,Downtown Flagship,232,Tuesday,2024-10,False,growing
TXN011342,2024-10-08,Hair Dryer Professional,Beauty,125.7,1,125.7,Mall Central,231,Tuesday,2024-10,False,growing
TXN011343,2024-10-08,Hair Dryer Professional,Beauty,128.32,1,128.32,Airport Express,230,Tuesday,2024-10,False,growing
TXN011344,2024-10-08,Hair Dryer Professional,Beauty,128.15,1,128.15,Airport Express,229,Tuesday,2024-10,False,growing
TXN011345,2024-10-08,Hair Dryer Professional,Beauty,132.79,3,398.36,Suburban Plaza,226,Tuesday,2024-10,False,growing
TXN011346,2024-10-08,Hair Dryer Professional,Beauty,133.44,1,133.44,Airport Express,225,Tuesday,2024-10,False,growing
TXN011347,2024-10-08,Hair Dryer Professional,Beauty,128.31,1,128.31,Airport Express,224,Tuesday,2024-10,False,growing
TXN011348,2024-10-08,Moisturizer Daily SPF,Beauty,38.32,2,76.64,Airport Express,226,Tuesday,2024-10,False,growing
TXN011349,2024-10-08,Moisturizer Daily SPF,Beauty,37.12,1,37.12,Downtown Flagship,225,Tuesday,2024-10,False,growing
TXN011350,2024-10-08,Moisturizer Daily SPF,Beauty,36.86,2,73.73,Suburban Plaza,223,Tuesday,2024-10,False,growing
TXN011351,2024-10-08,Moisturizer Daily SPF,Beauty,37.98,2,75.96,Suburban Plaza,221,Tuesday,2024-10,False,growing
TXN011352,2024-10-08,Perfume Signature 50ml,Beauty,84.18,2,168.36,Airport Express,234,Tuesday,2024-10,False,stable
TXN011353,2024-10-08,Makeup Brush Set,Beauty,57.07,2,114.14,Airport Express,211,Tuesday,2024-10,False,stable
TXN011354,2024-10-08,Makeup Brush Set,Beauty,41.84,1,41.84,Outlet Store,210,Tuesday,2024-10,False,stable
TXN011355,2024-10-08,Makeup Brush Set,Beauty,55.01,1,55.01,Mall Central,209,Tuesday,2024-10,False,stable
TXN011356,2024-10-08,Makeup Brush Set,Beauty,52.67,1,52.67,Airport Express,208,Tuesday,2024-10,False,stable
TXN011357,2024-10-08,Face Mask Hydrating,Beauty,28.78,2,57.55,Downtown Flagship,197,Tuesday,2024-10,False,hot
TXN011358,2024-10-08,Face Mask Hydrating,Beauty,28.27,1,28.27,Airport Express,196,Tuesday,2024-10,False,hot
TXN011359,2024-10-08,Face Mask Hydrating,Beauty,29.16,1,29.16,Mall Central,195,Tuesday,2024-10,False,hot
TXN011360,2024-10-08,Face Mask Hydrating,Beauty,27.13,1,27.13,Suburban Plaza,194,Tuesday,2024-10,False,hot
TXN011361,2024-10-08,Face Mask Hydrating,Beauty,29.32,1,29.32,Downtown Flagship,193,Tuesday,2024-10,False,hot
TXN011362,2024-10-08,Nail Polish Set,Beauty,31.69,1,31.69,Suburban Plaza,271,Tuesday,2024-10,False,stable
TXN011363,2024-10-08,Nail Polish Set,Beauty,31.2,1,31.2,Suburban Plaza,270,Tuesday,2024-10,False,stable
TXN011364,2024-10-08,Nail Polish Set,Beauty,30.78,1,30.78,Downtown Flagship,269,Tuesday,2024-10,False,stable
TXN011365,2024-10-08,Electric Shaver,Beauty,91.11,2,182.23,Suburban Plaza,253,Tuesday,2024-10,False,stable
TXN011366,2024-10-08,Electric Shaver,Beauty,93.05,3,279.15,Suburban Plaza,250,Tuesday,2024-10,False,stable
TXN011367,2024-10-08,Electric Shaver,Beauty,91.45,1,91.45,Downtown Flagship,249,Tuesday,2024-10,False,stable
TXN011368,2024-10-08,Lip Balm Collection,Beauty,18.74,1,18.74,Downtown Flagship,212,Tuesday,2024-10,False,stable
TXN011369,2024-10-08,Lip Balm Collection,Beauty,18.56,1,18.56,Mall Central,211,Tuesday,2024-10,False,stable
TXN011370,2024-10-08,Lip Balm Collection,Beauty,17.25,1,17.25,Airport Express,210,Tuesday,2024-10,False,stable
TXN011371,2024-10-08,Yoga Mat Premium,Sports,44.64,1,44.64,Airport Express,215,Tuesday,2024-10,False,growing
TXN011372,2024-10-08,Yoga Mat Premium,Sports,44.34,2,88.68,Downtown Flagship,213,Tuesday,2024-10,False,growing
TXN011373,2024-10-08,Dumbbell Set Adjustable,Sports,207.22,1,207.22,Downtown Flagship,204,Tuesday,2024-10,False,stable
TXN011374,2024-10-08,Fitness Tracker Band,Sports,77.51,2,155.01,Suburban Plaza,204,Tuesday,2024-10,False,growing
TXN011375,2024-10-08,Fitness Tracker Band,Sports,62.47,1,62.47,Outlet Store,203,Tuesday,2024-10,False,growing
TXN011376,2024-10-08,Resistance Bands Set,Sports,27.54,3,82.63,Downtown Flagship,231,Tuesday,2024-10,False,hot
TXN011377,2024-10-08,Resistance Bands Set,Sports,28.55,1,28.55,Suburban Plaza,230,Tuesday,2024-10,False,hot
TXN011378,2024-10-08,Resistance Bands Set,Sports,29.29,3,87.88,Airport Express,227,Tuesday,2024-10,False,hot
TXN011379,2024-10-08,Resistance Bands Set,Sports,27.29,2,54.57,Downtown Flagship,225,Tuesday,2024-10,False,hot
TXN011380,2024-10-08,Resistance Bands Set,Sports,26.78,1,26.78,Downtown Flagship,224,Tuesday,2024-10,False,hot
TXN011381,2024-10-08,Resistance Bands Set,Sports,27.5,1,27.5,Suburban Plaza,223,Tuesday,2024-10,False,hot
TXN011382,2024-10-08,Water Bottle Insulated,Sports,33.35,1,33.35,Suburban Plaza,237,Tuesday,2024-10,False,stable
TXN011383,2024-10-08,Water Bottle Insulated,Sports,32.37,1,32.37,Downtown Flagship,236,Tuesday,2024-10,False,stable
TXN011384,2024-10-08,Water Bottle Insulated,Sports,33.6,1,33.6,Suburban Plaza,235,Tuesday,2024-10,False,stable
TXN011385,2024-10-08,Jump Rope Speed,Sports,17.86,3,53.58,Mall Central,220,Tuesday,2024-10,False,stable
TXN011386,2024-10-08,Gym Bag Duffle,Sports,42.9,1,42.9,Outlet Store,244,Tuesday,2024-10,False,stable
TXN011387,2024-10-08,Gym Bag Duffle,Sports,54.4,1,54.4,Mall Central,243,Tuesday,2024-10,False,stable
TXN011388,2024-10-08,Protein Shaker Bottle,Sports,14.69,1,14.69,Suburban Plaza,247,Tuesday,2024-10,False,stable
TXN011389,2024-10-08,Exercise Ball 65cm,Sports,29.36,1,29.36,Mall Central,260,Tuesday,2024-10,False,declining
TXN011390,2024-10-09,Wireless Earbuds Pro,Electronics,155.31,1,155.31,Suburban Plaza,157,Wednesday,2024-10,False,hot
TXN011391,2024-10-09,Wireless Earbuds Pro,Electronics,144.46,1,144.46,Airport Express,156,Wednesday,2024-10,False,hot
